,short_ma,long_ma,signal,regime,cumulative_return,sharpe
315,6,24,13,,2.742411998290998,0.34462303395718474
316,16,20,6,,2.742411998290998,0.34462303395718474
317,15,20,6,,2.742411998290998,0.34462303395718474
318,6,20,15,,2.742411998290998,0.34462303395718474
319,10,20,11,,2.742411998290998,0.34462303395718474
320,9,20,11,,2.742411998290998,0.34462303395718474
321,9,20,10,,2.742411998290998,0.34462303395718474
322,16,46,8,,2.720730649414057,0.343368576544921
323,10,42,15,,2.720730649414057,0.343368576544921
324,15,42,10,,2.720730649414057,0.343368576544921
325,13,42,11,,2.720730649414057,0.343368576544921
326,10,37,15,,2.720730649414057,0.343368576544921
327,10,37,16,,2.720730649414057,0.343368576544921
328,10,46,13,,2.720730649414057,0.343368576544921
329,16,37,10,,2.720730649414057,0.343368576544921
330,9,42,16,,2.720730649414057,0.343368576544921
331,13,46,10,,2.720730649414057,0.343368576544921
332,9,33,18,,2.720730649414057,0.343368576544921
333,20,37,8,,2.720730649414057,0.343368576544921
334,18,42,8,,2.720730649414057,0.343368576544921
335,9,37,18,,2.720730649414057,0.343368576544921
336,10,51,13,,2.720730649414057,0.343368576544921
337,15,37,10,,2.720730649414057,0.343368576544921
338,13,46,11,,2.720730649414057,0.343368576544921
339,12,46,11,,2.720730649414057,0.343368576544921
340,9,46,15,,2.720730649414057,0.343368576544921
341,7,55,16,,2.720730649414057,0.343368576544921
342,13,51,10,,2.720730649414057,0.343368576544921
343,7,42,20,,2.720730649414057,0.343368576544921
344,16,55,16,,2.716840571289058,0.34288494043151696
345,9,60,20,,2.7164904449462783,0.3652388512370465
346,6,51,20,,2.7122626269531236,0.34014468505015255
347,20,51,6,,2.7122626269531236,0.34014468505015255
348,15,28,8,,2.7085039147949286,0.34607001780117597
349,6,28,5,,2.7053075415039,0.34843795846059616
350,15,42,5,,2.7049073718261734,0.3383674460467881
351,18,42,20,,2.70405860107422,0.33813864475595495
352,20,28,18,,2.70405860107422,0.33813864475595495
353,16,37,16,,2.70405860107422,0.33813864475595495
354,20,24,13,,2.70405860107422,0.33813864475595495
355,15,33,20,,2.70405860107422,0.33813864475595495
356,18,33,20,,2.70405860107422,0.33813864475595495
